conversation_id,conv_indx,tweetId,content,userId
1027419323529347074,27,1027481406979624961,"@KapitalPeezy @Osamede_ @SuperSportTV Let's wait and see,time will tell",850678034722168832
1027419323529347074,28,1027504090073493505,@CarltonChilemb1 @KapitalPeezy @SuperSportTV There aren’t many people willing to sell their keepers. Plus Kepa is a young lad,447380018
1027419323529347074,29,1027510800062328834,@Osamede_ @KapitalPeezy @SuperSportTV I get that...but what about Pickford or Burtland,850678034722168832
1027419323529347074,30,1027506116828307457,@CarltonChilemb1 @Osamede_ @SuperSportTV No time left only hours and fekir to Chelsea is imminent💥only 5hours left until it closes,998517469722660866
1027419323529347074,31,1027510894782291968,@KapitalPeezy @Osamede_ @SuperSportTV Fekir will be good but I feel we should have gotten Martial ad well,850678034722168832
1027419323529347074,32,1027512158349918208,"@CarltonChilemb1 @KapitalPeezy @Osamede_ @SuperSportTV I'm French. Seriously, Fekir is largely better than Martial.",941621124395360256
1027419323529347074,33,1027513791397994496,@NTM_LAFI @KapitalPeezy @Osamede_ @SuperSportTV I won't argue with you....but what if we could have both at Chelsea?,850678034722168832
1027419323529347074,34,1027514745291714560,"@CarltonChilemb1 @KapitalPeezy @Osamede_ @SuperSportTV I'm from Lyon, I know well the two players. I love Martial but seriously Fekir is a fantastic player and a great technician.",941621124395360256
1027419323529347074,35,1027515424710295552,@NTM_LAFI @KapitalPeezy @Osamede_ @SuperSportTV Then I hope Chelsea get Fekir.....just hope this time he doesn't fail medicals like he did at Liverpool😂😂😂,850678034722168832
1027418424593592321,0,1027418424593592321,"Tomorrow's Friday 💃💃💃💃
THE PREMIER LEAGUE RETURNS!!! 😭😭💃💃🙌",449033674
1027418424593592321,1,1027421612746911746,@NNchima Back to sports betting 😁,567897353
1027418424593592321,2,1027421811120717824,@Chabby_The_Kid 😂😂😂😂yaba!!! Back to being your consultant 😄,449033674
1027418424593592321,3,1027427226546069505,@NNchima Tears of insansa 😢😢😀😀😂😂,517370569
1027418424593592321,4,1027429626220556288,@Kizzy_kangombe 😭😭😭😭 we waited for too long!!,449033674
1027418424593592321,5,1027445985553920000,@NNchima Yes.. Finally!!!!,317074925
1027418424593592321,6,1027463363234865152,@elix_chuni The wait is almost over,449033674
1027418424593592321,7,1027454156422959104,@NNchima Cant wait,2655780058
1027418424593592321,8,1027465597054009344,@Vintage_freddie Me too 💃💃,449033674
1027418424593592321,9,1027467562651672576,"@NNchima for sale, k200 only https://t.co/BMaSjpkblk",3106158857
1027418424593592321,10,1027470617069662208,@SlickOneZambia Thanks... already got mine. But let me know if you have the Liverpool purple kit...,449033674
1027418424593592321,12,1027470762297446400,"@mlizzleC9 Finally 💃💃 
Still haven't made my team 😂😂",449033674
1027418424593592321,13,1027496681447858176,@NNchima Aha...soccer fan ka?Arsenal I suppose?...if not Arsenal I propose ☺,2232020155
1027418424593592321,14,1027510492087164933,@DMoonde No Liverpool,449033674
1027418424593592321,15,1027502263680557056,@NNchima @mwaka44 Louder!!!! https://t.co/vHMJLHIFcf,49316255
1027418424593592321,17,1027582371657396224,@NNchima @LFC has spent the most on transfers this season but they will end the season with no trophy.Mark this tweet!,2295701460
1027418424593592321,18,1027590152116424705,@ron_grant116 @LFC 😂😂😂 such negativity!!! We'll prove you wrong.,449033674
1027418424593592321,19,1027856401190858753,@NNchima Becker and Xhenden in action 😭😭😭 I jus can't believe it's happening,255119353
1027418424593592321,20,1027865168687063040,@Aaronxo484 Me too 😭😭😭😭,449033674
1027418424593592321,21,1028551463272964096,@NNchima You don't answer my calls now,567897353
1027418424593592321,22,1027433987608928257,@Chabby_The_Kid @NNchima Bet my guy bet .. I still haven't forgotten,1519861902
1027418424593592321,23,1028551393370681344,@henrytcsmith @NNchima Still waiting on my money bro,567897353
1027418424593592321,24,1028561739321892864,"@Chabby_The_Kid I'll call you back bro... hmM I have siliza apa 
But what money??",449033674
1027418424593592321,25,1027464362200580096,@NNchima Does Liverpool stand a chance of getting to the top this season?,317074925
1027418424593592321,26,1027465455580131328,@elix_chuni Yes we have a very good chance.. and we have no excuses this season. Our squad is pretty solid 💪,449033674
1027418424593592321,27,1027524371454337024,@NNchima Which team do you support?,2655780058
1027418424593592321,28,1027530236353765376,@Vintage_freddie Liverpool,449033674
1027418424593592321,29,1027476089323630592,"@NNchima should have it, need to check my stock",3106158857
1027418424593592321,30,1027509975243997184,@SlickOneZambia Okay you'll let me know,449033674
1027418424593592321,31,1027476706012094464,@NNchima haha you still have enough time 😂,117434651
1027418424593592321,32,1027510422709198848,@mlizzleC9 Yeah I do....,449033674
1027418424593592321,33,1027586784610476035,@NNchima Ba Red....okay I have an Arsenal shirt for you. Watya say?,2232020155
1027418424593592321,34,1027590272908185600,@DMoonde Get me a Liverpool shirt 😊,449033674
1027418424593592321,35,1027590829760753665,@NNchima @LFC Yeah @LFC will prove me wrong just like they have always done winning the league before I was born and the @ChampionsLeague last season 😁😁😁😁,2295701460
1027418424593592321,36,1027924310655152128,@NNchima Sunday come quick,255119353
1027418424593592321,39,1027475345765789696,"@NNchima Let's wait and see. I have screen shot this convo into my archives. Come that time, I will pull it up",317074925
1027418424593592321,40,1027509879110545408,@elix_chuni Lol you better...,449033674
1027418424593592321,41,1027506517476626432,@NNchima Good luck. For me my focus been this.. trying to be the next first African top seed 😂 https://t.co/XUQ9mcpZD5,317074925
1027418424593592321,42,1027510952995037184,@elix_chuni 💃💃💃 yes I'll come and support you.  Where's this?,449033674
1027418424593592321,44,1027540066678263809,@Vintage_freddie Lol but??,449033674
1027418424593592321,45,1027516893039681536,@NNchima hope you don't end up selecting Karius,117434651
1027418424593592321,46,1027517860564934657,@mlizzleC9 😂😂😂 never!!,449033674
1027418424593592321,47,1029239571136036864,@NNchima And I'm the one who doesn't have their life together 😂😂,567897353
1027418424593592321,48,1029246268076421121,@Chabby_The_Kid Get lost 😂😂 you have a job and you don't like giving me money 😏,449033674
1027418424593592321,49,1029239715684380677,"@NNchima Be like chabby...chabby has monthly bundles , sms and minutes.",567897353
1027418424593592321,50,1029246031597322240,"@Chabby_The_Kid I have monthly bundles plus Wi-Fi actually... I just don't have your mins   lol they are not important most of the time 😂😂
I'll be like Chabby soon.",449033674
1027418424593592321,52,1027511904439296000,"@elix_chuni Oh thought it was Lusaka....
You have all my support.",449033674
1027418424593592321,53,1027511257677680640,@NNchima I sure need that support!!!,317074925
1027418424593592321,54,1027551569611563009,@NNchima Take a wild guess....,2655780058
1027418424593592321,55,1027555048233029634,@Vintage_freddie United???,449033674
1027418424593592321,57,1029436680477003776,@NNchima I don't work to pay you 😂😂😂😂😂😂😂😂😂😂😂😂😂,567897353
1027418424593592321,58,1029449311111860224,@Chabby_The_Kid 🙄🙄🙄 fine,449033674
1027418424593592321,59,1029436780599291904,@NNchima I see lol,567897353
1027418424593592321,60,1027512258325360640,@NNchima No. You Lusaka people can't have a nice court like this one 😂,317074925
1027418424593592321,61,1027513683654656001,@elix_chuni No wonder I was shocked 😂😂,449033674
1027418424593592321,62,1027567340085542913,@NNchima Ding ding ding!!!,2655780058
1027418424593592321,63,1027572202256977921,@Vintage_freddie Lol I figured,449033674
1027418424593592321,65,1027574525179961344,@NNchima Prejudice much🙄,2655780058
1027418424593592321,66,1027589882909274113,@Vintage_freddie 😂😂 it was too obvious,449033674
1027417943657697280,0,1027417943657697280,"Just found out that today is the transfer deadline day for English Premier League.
#TransferDeadLineDay",70572376
1027417943657697280,1,1027418581900742656,"Thanks God it's a productive summer transfer activity for @LFC 
And no transfer saga in the deadline day, definitely good for my own health.
Lolz
#TransferDeadLineDay #LFCIndonesia #YNWA",70572376
1027417670625312768,0,1027417670625312768,"#Alisson joins Liverpool for 65m
#Kepa joins Chelsea for 71.9m 

Now , #Ederson 35m looks like a BARGAIN.

#KepaArrizabalaga #KepaIsBlue 
#AlissonBecker #Liverpool #ChelseaFC #Chelsea #ManCity #ManchesterCity #PremierLeague #TransferWindow #TransferDeadLineDay #Courtois #Madrid",980471708594221058
1027415441713573889,0,1027415441713573889,"Premier League club make offer to sign Divock Origi

Read here: https://t.co/iEDeh5nwKd https://t.co/q3h2W0CuEU",17615353
1027415441713573889,1,1027745816457433088,@Liverpool_FC_ Wish him them best,886275781030293504
1027415411040636928,0,1027415411040636928,"Adam Zampa from Australia will replace Shahid Afridi for Team Jamaica in Carribean Premier League 2018.

@CPL @SAfridiOfficial @JAMTallawahs",739882164263735296
1027415411040636928,1,1027417736018894848,@IbrahimBadees @CPL @SAfridiOfficial @JAMTallawahs He's currently playing for Essex ccc in vitality blast.,823770431769427968
1027415411040636928,2,1027418063925338112,@Balyana_speaks @CPL @SAfridiOfficial @JAMTallawahs He is leaving for Trinidad soon,739882164263735296
1027414507889602561,0,1027414507889602561,"@richsharpe89 reckons @Rovers will make a headline signing of a Premier League striker today. 

Who do you think it will be? #rovers

We’re on our way back 🔵⚪️😎",19090680
1027414507889602561,1,1027418192656969728,@garysmith2301 @richsharpe89 @Rovers None of the above,81600809
1027414507889602561,2,1027422177677783041,@garysmith2301 @richsharpe89 @Rovers None of them,295148591
1027414014387572736,0,1027414014387572736,"NOW | Carlos Alberto Diego is in the studio to preview the upcoming Premier League season and all things world football

Listen: https://t.co/yYOUWsBA58",106009066
1027413524736294915,0,1027413524736294915,"My Predictions for this season 
☝. Liverpool to win the Premier league 
✌. Atlectico Madrid to win the la liga 
👌. Arsenal won't go trophyless 
✌✌. Mourinho to be sacked at the end of the season 
✋. Barca will get to the finals of the Champions league",3304411695
1027413524736294915,1,1027416727477542912,"@LanesraGh It's ur predictions? Ur own
Thus good...",65003718
1027413367131058178,0,1027413367131058178,Working on a Premier League predictions video and my god some of these positions are tough to pick😂 Video out hopefully tonight,828613939
1027413367131058178,1,1027413640079527938,"@JarradHD 1. cardiff city
2. huddersfield
3. man city
4. burnley 

you cannot argue with this",2453006546
1027413367131058178,2,1027413947505238017,@VuvuZuvela you're forgetting about a certain club with a serbian manager and a serbian striker,828613939
1027413367131058178,3,1027415802968924160,@JarradHD Don't even think about relegated Bournemouth 😂,851751056878911489
1027413367131058178,4,1027414246038986752,@JarradHD look this season can already be written off as a neil warnock masterclass. everything else is obsolete,2453006546
1027413142010179585,0,1027413142010179585,"Five talking points ahead of the English Premier League kick-off #EPL

https://t.co/OY4emiS1M4",981434972270743555
1027413142010179585,1,1027809296556281856,@timesnowsports Waiting for the new season big bash to kick off !,437490378
1027412055064600576,0,1027412055064600576,"The #EPL is upon us.
Time to lace up &amp; get your #FantasyFootball team ready.
Sign up for the English Premier League season game &amp; compete for 80 lakhs in #cash #prizes!
Hurry. Log onto https://t.co/Y3tzhNL8Ju &amp; register. https://t.co/MEYUSzrlLa",968454577954611201
1027412055064600576,1,1029000566930718722,"@StarPickFantasy @trigam_m @Eoin16 @dhoni367 @SumitAakash  starpick at first start late entry and then their own team, if you have no guts then why are you trying to show it play &amp; win 80 lakhs starpick is loosing our faith, please don't use great players name in the scam 
#starpickscam",804310156120993792
1027412055064600576,2,1029006539695124481,@SumitAakash @StarPickFantasy @trigam_m @Eoin16 @dhoni367 Really I didn't expect such nonsense from such a reliable platform sorry it is no longer a reliable platform to play #starpickscam,804310156120993792
1027411650461093888,0,1027411650461093888,"Two. More. Days. 😍 

#PremierLeague #COYS https://t.co/rMm2I7FpqN",2707005402
1027411650461093888,1,1027413421900398594,@Spurs_India Fair warning mates. Don't fuck around today. You'll be taken to the cleaners. CC : @SpursOfficial,621223693
1027410111751319552,0,1027410111751319552,I guess if I stay until to watch the G1 on Friday i can also catch the start of the premier league season and be like two different branches of annoying livetweeter back to back,155445225
1027410111751319552,1,1027410368228806656,"Huddlesfield, things of that nature",155445225
1027409469418946561,0,1027409469418946561,"Happy #DeadlineDay 

#PremierLeague",288712516
1027409469418946561,1,1027429233360957445,@IndianKopite_ Any expectation??? Any one coming?,1970538642
1027409469418946561,2,1027429489196843009,@ambru1989 Highly unlikely but you never know,288712516
1027409022922747904,0,1027409022922747904,"For any coaches who don’t already have enough to do right now, join my Fantasy Premier League. The winner gets bragging rights for life. Code: 3360240-765577 @ChatSoccr #FPL",720504965748367360
1027409022922747904,3,1027509909561266176,@TheRealCoachSam @ChatSoccr I’m in,26453833
1027408729971421184,0,1027408729971421184,"#Kovacic &amp; #Kante two of my favourite midfield players will play together in #PremierLeague @ChelseaFC  😍
Best of Luck @Mateo_Kova23 at EPL. Come back to #realmadrid next season and don't forget to bring @nglkante  with you to @realmadrid ❤",188277829
1027408729971421184,1,1027436166365163520,@abhijeet_5595 @ChelseaFC @Mateo_Kova23 @nglkante @realmadrid We have @Casemiro!,130057060
1027408119515820032,0,1027408119515820032,@domzynots @MikSean mek mi tell u from now we nah ever win anodda premier league wid dem ya ute ya,456766789
1027408119515820032,1,1027408927674249216,@Teddy_baangers @MikSean SHAMBLES!!!!!!,148049089
1027406333396406272,0,1027406333396406272,1 more day to the premier league and 3 more days to us playing 😍😍,896822516236173312
1027406333396406272,1,1027406781948063745,"@LFCVik Today, United has fucked up 😂",949338694993039360
1027406333396406272,2,1027407166477496321,@gabrielcrf07 thought it’s on the 10th mate 😂,896822516236173312
1027406163774603265,0,1027406163774603265,"Not many realise this guy is probably the best header of a ball attacking wise in the premier league.   Last season
Laschelles  11 headed attempts  7 on target  4 goals  compare with
 VVD   17 headed attempts and only 4 on target  0 goals.",2901798349
1027406163774603265,1,1027430312849100800,@NickTriggerlips When Newcastle fixtures turn he'll be a real option despite his price,2997942869
1027406163774603265,2,1027434640204656642,@NickTriggerlips VVD knocked Everton out of a cup on his first game for Liverpool.,1024833219634417664
1027406163774603265,3,1027462890318651392,@NickTriggerlips Itching to get Kenedy in too but those fixtures...,186159892
1027405699301683201,0,1027405699301683201,1 day left for the #PremierLeague ⚽️,779570905542426624
1027405239392059392,0,1027405239392059392,Thread - Pakistani players' performance in Caribbean Premier League 2018. #CPL18,1895912737
1027405239392059392,1,1027406022946775040,"Match 1: Mohammad Sami (St Lucia Stars), 4-0-51-1 &amp; 6 runs.
SLS lost by 100 runs! #CPL18 #TKRvSLS",1895912737
1027405239392059392,2,1027734311003414528,"Match 2: Sohail Tanvir (Guyana Amazon Warriors) 4-0-24-1 and Shoaib Malik (Guyana Amazon Warriors) 14 runs.
GAW win by 6 wickets! #CPL18 #GAWvSKNP",1895912737
1027405239392059392,3,1028133322134888448,"Match 3: Imad Wasim (Jamaica Tallawahs), 4-0-23-1 and 3* runs.
JT win by 4 wickets. #CPL18 #TKRvJT",1895912737
1027405239392059392,4,1028459087686782976,"Match 4: Shoaib Malik (Guyana Amazon Warriors), 8 runs and Sohail Tanvir (Guyana Amazon Warriors), 4-0-19-0.
Mohammad Sami (St Lucia Stars), 2-0-20-0.
GAW win by 3 runs!
SLS lost by 3 runs! #CPL18 #GAWvSLS",1895912737
1027405239392059392,5,1028490547584028672,Match 5: No Pakistanis. #CPL18 #TKRvSKNP,1895912737
1027405239392059392,6,1028939796264243200,"Match 6: Shoaib Malik (Guyana Amazon Warriors), 38 runs (30b, 2 fours, 2 sixes) &amp; Sohail Tanvir (Guyana Amazon Warriors), 4-0-40-1.
Mohammad Irfan (Barbados Tridents), 4-0-20-0 &amp; Wahab Riaz (Barbados Tridents), 4-0-29-1.
GAW lost by 30 runs!
BT won by 30 runs! #CPL18 #GAWvBT",1895912737
1027405239392059392,7,1029557780112396288,"7th Match: Imad Wasim (Jamaica Tallawahs), 4-0-24-0.
JT win by 6 wickets! #CPL18 #JTvSLS",1895912737
1027405239392059392,8,1029917664955838466,"Match 8: Imad Wasim (Jamaica Tallawahs), 4-0-21-2.
JT win by 47 runs! #CPL18 #JTvSNP",1895912737
1027405239392059392,9,1030441298405285890,Match 9: No Pakistanis! #CPL18 #SLSvTKR,1895912737
1027405239392059392,10,1031118098194198528,"Match 10: Wahab Riaz (Barbados Tridents), 4-0-35-3 &amp; Mohammad Irfan (Barbados Tridents), 4-0-50-0.

BT lost by 38 runs! #CPL18 #SLSvBT",1895912737
1027405239392059392,11,1031119414618415105,"Match 11: Imad Wasim (Jamaica Tallawahs), 3-0-35-0 &amp; 14 runs.

Shoaib Malik (Guyana Amazon Warriors), 50 runs &amp; 0.2-0-2-0.

JT lost by 71 runs!
GAW won by 71 runs! #CPL18 #JTvGAW",1895912737
1027405239392059392,12,1031356370086330368,"Match 12: Imad Wasim (Jamaica Tallawahs), 4-0-17-2.

JT lost by 4 wickets! #CPL18 #JTvTKR",1895912737
1027405239392059392,13,1032079402157441025,Match 13: No Pakistanis. #CPL18 #SLSvSKP,1895912737
1027405239392059392,14,1032453758989549568,"Match 14: Imad Wasim (Jamaica Tallawahs), 4-0-38-0.

Mohammad Irfan (Barbados Tridents), 4-0-30-1 &amp; Wahab Riaz (Barbados Tridents), 4-0-25-0.

JT lost by 2 runs!
BT win by 2 runs! #CPL18 #JTvBT",1895912737
1027405239392059392,15,1033235502126780416,"Match 15: Shoaib Malik (Guyana Amazon Warriors), 9 runs &amp; 1-0-7-0.
Sohail Tanvir (Guyana Amazon Warriors), 19 runs &amp; 3-0-15-0. 
GAW lost by 6 wickets! #CPL18 #SLSvGAW",1895912737
1027405239392059392,16,1033526213405491205,"Match 16: Mohammad Irfan (Barbados Tridents), 4-3-1-2.
Wahab Riaz (Barbados Tridents), 3.5-0-17-1.

BT lost by 6 wickets! #CPL18 #SKPvBT",1895912737
1027405239392059392,17,1033704131935043584,"Match 17: Imad Wasim (Jamaica Tallawahs), 4-0-24-1.

JT won by 21 runs! #CPL18 #SLSvJT",1895912737
1027405239392059392,18,1033899347832975365,"Match 18: Mohammad Irfan (Barbados Tridents), 4-0-24-2.
Wahab Riaz (Barbados Tridents), 3-0-35-0.

BT lost by 4 wickets! #CPL18 #BTvTKR",1895912737
1027405239392059392,19,1034621044974346240,"Match 19: Sohail Tanvir (Guyana Amazon Warriors), 4-0-37-1 &amp; 37* (20b 2x6s, 2x4s).

GAW win by 4 wickets! #CPL18 #SKPvGAW",1895912737
1027405239392059392,20,1035025691471822848,"Match 20: Mohammad Irfan (Barbados Tridents), 4-0-38-1.
Wahab Riaz (Barbados Tridents), 1 run &amp; 3.4-0-27-2.

BT lost by 5 wickets! #CPL18 #JTvBT",1895912737
1027405239392059392,21,1035343485451288578,Match 20: No result! #CPL18 #SLSvSNP,1895912737
1027405239392059392,22,1035732508862808065,Match 21*,1895912737
1027405239392059392,23,1035733611264258048,"Match 22: Sohail Tanvir (Guyana Amazon Warriors), 4-0-28-2.
Mohammad Irfan (Barbados Tridents), 3.4-0-29-0 - Wahab Riaz (Barbados Tridents), 3-0-26-1.

GAW win by 8 wickets!
BT lost by 8 wickets! #CPL18 #BTvGAW",1895912737
1027405239392059392,24,1036077215044304897,Match 23: No Pakistanis! #CPL18 #SNPvTKR,1895912737
1027405239392059392,25,1036435325252526081,"Match 24: Mohammad Irfan (Barbados Tridents), 4-1-22-2 - Wahab Riaz (Barbados Tridents), 4-0-18-0.
BT lost by 6 wickets! #CPL18 #BTvSLS",1895912737
1027405239392059392,26,1036458894736936961,Match 25: No Pakistanis! #CPL18 #SKPvJT,1895912737
1027405239392059392,27,1037399136922988544,"Match 26: Mohammad Irfan (Barbados Tridents), 4-0-37-3 - Wahab Riaz (Barbados Tridents), 4-0-30-1.
BT lost by 2 wickets! #CPL18 #SKPvBT",1895912737
1027405239392059392,28,1037543215170244608,"Match 27: Sohail Tanvir (Guyana Amazon Warriors), 4-0-27-3 &amp; 0 (9b).
GAW lost by 67 runs! #CPL18 #TKRvGAW",1895912737
1027405239392059392,29,1038278886189096960,"Match 28: Mohammad Irfan (Barbados Tridents), 4-0-28-1.
BT lost by 9 runs! #CPL18 #TKRvBT",1895912737
1027405239392059392,30,1038635385587474432,"Match 29: Sohail Tanvir (Guyana Amazon Warriors), 3-0-36-0.
GAW lost by 8 wickets! #CPL18 #GAWvJT",1895912737
1027405239392059392,31,1038970083526230016,"Match 30: Sohail Tanvir (Guyana Amazon Warriors), 4-0-36-2. GAW won by 6 wickets! #CPL18 #GAWvTKR",1895912737
1027405239392059392,32,1039905297723273216,"Match 31 - Qualifier 1: Sohail Tanvir (Guyana Amazon Warriors), 4-0-38-2 &amp; 10* (9b).
GAW won by 2 wickets! #CPL18 #TKRvGAW",1895912737
1027405239392059392,34,1040817249962090501,Match 33 - Qualifier 2: No Pakistanis! #CPL18 #TKRvSKP,1895912737
1027405239392059392,35,1041514949619707904,"Match 33 - Final: Sohail Tanvir (Guyana Amazon Warriors), 3 runs &amp; 3.3-0-25-0.
GAW lost by 8 wickets. #CPL18 #TKRvGAW",1895912737
1027405239392059392,36,1041515290037772290,Match 34*,1895912737
1027404803465535488,0,1027404803465535488,"FLASH POLL UNTIL 8AM:  Chelsea signed Mateo Kovacic last night - but
who would you start in midfield for the new Premier League season? 👀⚽️🔵",108568373
1027404803465535488,1,1027404898059530240,@SkySportsNews Why is this even a question?,856311697396555776
1027404803465535488,2,1027405041534164992,@SkySportsNews Please do not disrespect kovacic like this ever again,314794597
1027404803465535488,3,1027405118289788929,@SkySportsNews @thibautcourtois fuck you snake,834064263790489600
1027404803465535488,4,1027405218139566081,@SkySportsNews Barkley obviously. #BrexitMeansBrexit,2425478857
1027404803465535488,5,1027405827131486208,@SkySportsNews If you vote RLC you started watching football at the World Cup simple as,441206408
1027404803465535488,6,1027410043757649921,@gravelle_11 @SkySportsNews Not as if RLC lit up the World cup so anyone who votes him must have seen him quite longer than you think,379388251
1027404803465535488,7,1027405964377550848,@SkySportsNews There's this guy called Kante who's apparently quite good,632329648
1027404803465535488,8,1027406307035435008,@_CarltonCole9 @SkySportsNews Can you read?,258439217
1027404803465535488,9,1027406117658415104,@SkySportsNews Are chelski only using 1 midfielder at a time? Let the intern have a coffee before posting silly polls.,2346701385
1027404803465535488,10,1027416227503919104,"@Rogue_Rooster @SkySportsNews Jorginho and kante will start that much is obvious, it’s who they are starting with that they wanna know",409562029
1027404803465535488,11,1027404894083444739,@SkySportsNews LOOOOOOOL how is this even a question?,1020257318
1027404803465535488,15,1027405142084046849,@SkySportsNews Kovacic obviously,3988232534
1027404803465535488,16,1027405186678104064,@SkySportsNews Kovacic for what 😂😂😂,3019778428
1027404803465535488,19,1027405804058468353,@SkySportsNews @ChelsTransfer Sorry ruben but i have to go with kovacic...,847695693015769088
1027404803465535488,22,1027406564867682304,@SkySportsNews How is Ross Barkley a possible answer but Fabregas is not?,258439217
1027404803465535488,23,1027413121772777473,"@longlivedave14 @SkySportsNews Hasnt got the pace to play in this pressing system... Just gets lost... It’s a shame, but, he still has a role, just, off the bench in my opinion",975171582338523136
1027404803465535488,24,1027406583687335936,@SkySportsNews No option to buy than bench Kovacic,879364293422075904
1027404803465535488,25,1027412486570606592,@SkySportsNews So Fabregas is long forgotten now,160460919
1027404803465535488,26,1027412971960655872,"@Ekaddu @SkySportsNews Hasnt got the pace to play in this pressing system... Just gets lost... It’s a shame, but, he still has a role, just, off the bench in my opinion",975171582338523136
1027404803465535488,27,1027413677807489024,"@SkySportsNews Out of the 3 i’d play Loftus-Cheek, i’ve been saying we should be giving him more chances for 3 seasons now...

He is such a huge tallent, he just needs a tad more refining, and giving him regular game time will do that...

If he can’t cope, then go to Plan B, but he’s my Plan A",975171582338523136
1027404803465535488,29,1027416002928107520,@SkySportsNews @gpetro39 i just shit my gajki,240870908
1027404803465535488,30,1027416349897674752,@StevyMagpie23 @SkySportsNews I would pick Ross Barkley,254745442
1027404803465535488,31,1027416255286992896,@SkySportsNews They sold Fabregas?,59130816
1027404803465535488,33,1027419778057691136,@SkySportsNews Would kovacic be unveiled today,918651936127291392
1027404803465535488,35,1027423504575213568,"@SkySportsNews Kante - Jorginho - Kovacic, what a dream line up with Ruben, Ross and Cesc as subs. 👍🏻💙💙👍🏻",108877671
1027404803465535488,36,1027426211977412608,@SkySportsNews Kovasic the beast,1021425135444688897
1027404803465535488,37,1027429049549746176,@SkySportsNews Loftus cheek is young kovacic is experienced and barkley is a playmaker cant choose,616256483
1027404803465535488,38,1027429777555128320,@SkySportsNews i think if kovacic is right to go he starts for me,240870908
1027404803465535488,39,1027429788221403137,@SkySportsNews I think I will go for Kovacic if only he returns to his inter form,129016385
1027404803465535488,41,1027433936270618624,"@SkySportsNews Sarri 433 midfield gonna be Kante, Jorginho and Kovacic, lit midfield.",451028785
1027404803465535488,43,1027435048482496512,"@SkySportsNews RL-C  because England need the England players playing matches , long gone are the days  when you could pick from 100s of English guys ,",210336691
1027404803465535488,44,1027435600121487360,@SkySportsNews I would giv ross barkley a go...as kovacic will leave us aftr one year or madrid may pounce back if does well,268901640
1027404803465535488,45,1027435777196736512,"@SkySportsNews Where do ye come up with this shite - Flash Poll, fuck off",582101684
1027404803465535488,46,1027440098323955713,@SkySportsNews Loftus cheek is really young and strong and so talented. Barkley is very skilful as well. But Kovacic is new and has won big stuff in his career. So I pick kovacic,930847018154647552
1027404803465535488,47,1027442750176804864,@SkySportsNews @SkySportsNews You Guys should know better what the Fans want from the option to buy Thing and give them authentic reports 😡. Find out Bros,856959033340825600
1027404803465535488,48,1027442813418577920,@SkySportsNews @rubey_lcheek come to Palace again please mate,993011598888456192
1027404803465535488,49,1027444839682646016,@SkySportsNews Ross obviously barring sentiments,71228253
1027404803465535488,50,1027445271956008960,@SkySportsNews Why RLC and Barkley are options and Fabregas isn't ?,2336720671
1027404803465535488,51,1027448651268993029,@SkySportsNews mateo kavacic anyday,324265967
1027404803465535488,52,1027449705788321795,"@SkySportsNews I think in a game where we need to hold up ball more then I think kovacic will be good, but in a game where we need to break defensive team we need a playmaker, so Barkley or RLC but prefer Barkley.",1923455766
1027404803465535488,53,1027459818007810048,"@SkySportsNews I would go for Barkley or Loftus, i have never watched Covacic playing.",1007150348249812992
1027404803465535488,54,1027483240385458176,"@SkySportsNews Chelsea will play PL,Europa,FA,EFL so no worry...players will rest",953234450787307525
1027404803465535488,55,1027492177876799488,@SkySportsNews @bartuayl opinions?,508006233
1027404803465535488,57,1027410484251820033,"@kakakrazi @SkySportsNews No you’re right but he was so trendy, people who hardly follow the sport were the first to tell you”start him over alli” just my two cents",441206408
1027404803465535488,58,1027420662783205377,@gravelle_11 @SkySportsNews He was class this year with CP to be fair,980698302059511808
1027404803465535488,59,1027422602292281344,"@gooner36 @SkySportsNews Absolutely, but I’d still fancy kovacic",441206408
1027404803465535488,60,1027425989461196800,@gravelle_11 @SkySportsNews I WL go for barkley,1004699206714646529
1027404803465535488,61,1027406764541665280,@longlivedave14 @SkySportsNews Yes I can. Thanks for your concern,632329648
1027404803465535488,62,1027407892574429184,@_CarltonCole9 @SkySportsNews I doubt Chelsea will be playing 5-1-4 this season,856311697396555776
1027404803465535488,63,1027426811460894725,@_CarltonCole9 @SkySportsNews Kante is so good he can boss the midfield from his bed and still run rings around the rest of the league.,886251497356492802
1027404803465535488,64,1027450315463950336,@_CarltonCole9 @SkySportsNews They just fired him what are you on about luv !!1!!!1!,125419983
1027404803465535488,65,1027427940588560384,@longlivedave14 @_CarltonCole9 @SkySportsNews 🤣🤣🤣🤣 you have made me laugh,1024917527405756416
1027404803465535488,66,1027417010794373120,"@warren_gov @SkySportsNews In that case it's obviously going to be Mateo isn't it, wouldn't mind Loftus at the Cottage but would be behind Cairney in picking order.",2346701385
1027404803465535488,67,1027445923100667904,@longlivedave14 @SkySportsNews Look at their preseason form so far,71228253
1027404803465535488,68,1027416431091019777,@gpetro39 @SkySportsNews lmao kovacic on bench,240870908
1027404803465535488,69,1027416935531655169,@StevyMagpie23 @SkySportsNews Opening game of season no way should he start,254745442
1027404803465535488,70,1027425077942337536,@76xrs @gpetro39 @SkySportsNews which what??,240870908
1027404803465535488,71,1027492750881693696,@bartuayl @SkySportsNews RLC masterclass incoming,508006233
